RideID,RideDate,UserID,City,VehicleType,TripDistanceKM,TripDurationMin,BaseFare,TotalFare,DriverRating,CancellationStatus,PaymentMethod,DriverID,DriverExperienceYears,SurgeApplied,IsPeakHour,RideStartTime,WeatherCondition,DeviceType,PromoCodeUsed,TripCancelledBy
RIDE100144,2023-08-15 23:38:00,USER8213,Bangalore,Auto,7.84,58.1,108.24,150.67,4,Completed,Wallet,DR00601,7.3,1.0,No,23:38,Clear,Android,Yes,NA
RIDE100145,2023-10-18 12:53:00,USER8434,Pune,Sedan,1.89,71.3,102.14,111.79,4,Completed,Cash,DR00265,3.4,1.0,Yes,12:53,Clear,Web,Yes,NA
RIDE100146,2023-09-29 21:59:00,USER2871,Delhi,Sedan,15.63,71.6,140.98,251.16,2,Completed,Wallet,DR00748,7.7,1.5,No,21:59,Clear,iOS,Yes,NA
RIDE100147,2023-11-16 00:21:00,USER1348,Delhi,SUV,13.06,49.1,57.42,94.92,3,Completed,UPI,DR00897,1.2,1.5,Yes,00:21,Rainy,iOS,Yes,NA
RIDE100148,2023-11-25 18:17:00,USER9174,Mumbai,Sedan,2.24,77.9,89.25,99.25,1,Cancelled,Cash,DR00704,5.5,2.0,No,18:17,Rainy,Web,No,System
RIDE100149,2023-03-30 02:42:00,USER1553,Chennai,SUV,7.69,38.3,136.08,188.4,4,Completed,Wallet,DR00441,1.7,1.2,No,02:42,Clear,iOS,No,NA
RIDE100150,2023-06-30 12:27:00,USER5428,Bangalore,Sedan,22.8,80.5,39.35,84.21,3,Completed,UPI,DR00969,3.3,1.0,Yes,12:27,Clear,Web,Yes,NA
RIDE100151,2023-06-13 14:52:00,USER5554,Bangalore,Sedan,6.75,25.4,36.71,49.1,2,Completed,Card,DR00961,3.0,1.0,No,14:52,Clear,iOS,No,NA
RIDE100152,2023-02-16 14:56:00,USER7294,Pune,SUV,4.48,28.8,58.0,70.99,4,Completed,Wallet,DR00173,8.5,1.0,Yes,14:56,Clear,Android,No,NA
RIDE100153,2023-09-04 04:28:00,USER5921,Delhi,Sedan,12.75,9.5,105.96,173.51,2,Completed,Wallet,DR00644,2.3,1.2,No,04:28,Clear,Web,No,NA
RIDE100154,2023-01-16 07:36:00,USER2384,Chennai,Auto,24.66,72.6,61.19,136.64,5,Cancelled,Wallet,DR00418,8.2,1.5,No,07:36,Clear,Android,Yes,User
RIDE100155,2023-06-17 13:32:00,USER1978,Pune,Auto,6.81,40.4,52.83,70.82,5,Completed,Wallet,DR00961,8.0,1.0,No,13:32,Cloudy,Android,Yes,NA
RIDE100156,2023-06-10 08:34:00,USER5572,Bangalore,Sedan,17.13,24.5,85.06,157.91,1,Completed,Card,DR00794,5.2,1.5,No,08:34,Clear,Web,Yes,NA
RIDE100157,2023-01-06 05:40:00,USER7290,Delhi,Sedan,19.28,24.7,103.63,203.53,3,Completed,Card,DR00449,2.7,1.0,No,05:40,Cloudy,Android,Yes,NA
RIDE100158,2023-02-21 16:41:00,USER9115,Bangalore,Sedan,6.7,81.6,59.83,79.87,2,Completed,Cash,DR00216,2.7,1.0,Yes,16:41,Clear,Web,Yes,NA
RIDE100159,2023-02-12 20:53:00,USER1308,Hyderabad,Sedan,18.48,75.9,66.08,127.14,5,Completed,Cash,DR00951,4.9,1.2,No,20:53,Rainy,iOS,Yes,NA
RIDE100160,2023-06-16 17:02:00,USER7268,Pune,Bike,9.83,52.1,103.63,154.56,5,Completed,Cash,DR00197,0.6,1.0,No,17:02,Clear,Web,No,NA
RIDE100161,2023-02-19 01:54:00,USER7302,Delhi,Bike,16.18,57.4,143.49,259.57,1,Completed,Card,DR00713,5.5,1.5,No,01:54,Clear,iOS,No,NA
RIDE100162,2023-01-23 20:58:00,USER8274,Delhi,Bike,16.2,45.3,110.97,200.86,4,Completed,Cash,DR00843,9.6,1.0,No,20:58,Cloudy,Android,Yes,NA
RIDE100163,2023-08-29 14:39:00,USER1727,Bangalore,Sedan,13.86,38.3,123.95,209.85,4,Completed,Wallet,DR00983,2.0,1.0,Yes,14:39,Clear,iOS,No,NA
RIDE100164,2023-02-21 14:19:00,USER4677,Bangalore,Bike,3.17,82.8,74.02,85.75,4,Completed,Wallet,DR00800,5.9,1.5,No,14:19,Clear,iOS,Yes,NA
RIDE100165,2023-06-23 07:25:00,USER4370,Delhi,Auto,21.05,15.7,62.67,128.63,4,Completed,Card,DR00247,9.6,2.0,No,07:25,Clear,Web,Yes,NA
RIDE100166,2023-07-22 18:44:00,USER7214,Chennai,SUV,8.7,40.6,84.51,121.27,2,Completed,Card,DR00447,8.7,1.2,No,18:44,Clear,Web,No,NA
RIDE100167,2023-12-20 11:13:00,USER4021,Pune,SUV,5.48,34.3,126.86,161.62,2,Completed,UPI,DR00331,8.6,1.0,Yes,11:13,Clear,iOS,No,NA
RIDE100168,2023-06-06 00:03:00,USER8062,Chennai,Auto,1.98,47.3,84.76,93.15,4,Completed,Cash,DR00585,8.3,1.0,Yes,00:03,Clear,Web,Yes,NA
RIDE100169,2023-04-07 08:19:00,USER9724,Bangalore,Bike,15.18,43.9,131.61,231.5,1,Completed,UPI,DR00159,3.4,1.0,Yes,08:19,Rainy,iOS,Yes,NA
RIDE100170,2023-12-11 04:31:00,USER1856,Hyderabad,Sedan,17.26,49.1,148.65,276.93,2,Completed,Cash,DR00242,9.0,1.0,Yes,04:31,Foggy,Android,No,NA
RIDE100171,2023-06-26 22:41:00,USER5999,Chennai,Auto,1.4,16.9,38.64,41.34,3,Cancelled,Cash,DR00732,9.4,1.5,No,22:41,Clear,iOS,Yes,User
RIDE100172,2023-12-11 09:48:00,USER1512,Pune,Bike,13.29,48.6,35.45,59.01,3,Completed,Cash,DR00580,5.2,1.0,No,09:48,Clear,Android,No,NA
RIDE100173,2023-10-24 09:53:00,USER9872,Bangalore,Auto,6.44,25.6,47.95,63.39,2,Completed,Card,DR00557,3.9,1.0,No,09:53,Clear,Web,Yes,NA
RIDE100174,2023-05-19 15:39:00,USER6698,Hyderabad,Bike,16.48,20.7,76.12,138.84,1,Completed,Card,DR00114,4.4,1.2,Yes,15:39,Clear,iOS,Yes,NA
RIDE100175,2023-03-10 16:27:00,USER1425,Pune,Auto,5.18,10.5,45.73,57.57,4,Completed,Wallet,DR00897,3.7,1.5,Yes,16:27,Clear,iOS,Yes,NA
RIDE100176,2023-03-12 13:59:00,USER6508,Pune,SUV,17.58,69.8,134.48,252.69,2,Completed,Card,DR00535,2.5,1.0,Yes,13:59,Rainy,iOS,Yes,NA
RIDE100177,2023-11-10 21:09:00,USER5301,Delhi,SUV,10.28,41.3,32.78,49.63,5,Completed,UPI,DR00172,6.4,1.0,Yes,21:09,Clear,Android,No,NA
RIDE100178,2023-09-15 23:47:00,USER4547,Delhi,Sedan,23.48,58.3,67.9,147.61,1,Completed,UPI,DR00731,5.8,1.0,Yes,23:47,Clear,Web,Yes,NA
RIDE100179,2023-11-05 10:34:00,USER1448,Bangalore,Bike,4.3,66.8,52.16,63.37,3,Completed,UPI,DR00120,4.9,1.0,Yes,10:34,Rainy,Web,No,NA
RIDE100180,2023-10-27 08:31:00,USER6586,Bangalore,Sedan,9.19,62.7,141.78,206.93,5,Completed,Wallet,DR00699,1.4,1.0,No,08:31,Clear,iOS,Yes,NA
RIDE100181,2023-12-07 01:50:00,USER8111,Mumbai,SUV,3.72,45.0,110.34,130.86,3,Completed,Wallet,DR00562,8.1,1.2,Yes,01:50,Clear,Android,Yes,NA
RIDE100182,2023-02-09 10:42:00,USER8004,Mumbai,Bike,23.19,38.0,139.44,301.12,4,Completed,UPI,DR00008,2.2,1.0,No,10:42,Foggy,iOS,Yes,NA
RIDE100183,2023-03-13 15:58:00,USER1935,Hyderabad,Sedan,22.06,37.0,146.68,308.47,3,Cancelled,Cash,DR00753,1.6,1.0,No,15:58,Clear,Android,Yes,Driver
RIDE100184,2023-02-14 03:16:00,USER2789,Mumbai,SUV,7.19,59.4,89.65,121.88,4,Completed,Card,DR00471,6.4,1.0,No,03:16,Rainy,Android,No,NA
RIDE100185,2023-10-21 04:19:00,USER7358,Hyderabad,Auto,16.84,47.1,58.12,107.06,2,Completed,Wallet,DR00306,4.3,2.0,No,04:19,Clear,Android,No,NA
RIDE100186,2023-09-05 01:44:00,USER5709,Pune,Auto,20.61,77.2,53.25,108.12,3,Completed,Cash,DR00101,1.1,1.2,No,01:44,Clear,Android,Yes,NA
RIDE100187,2023-03-21 13:36:00,USER9761,Bangalore,Bike,14.32,79.3,56.75,97.38,4,Completed,Cash,DR00054,3.9,1.5,Yes,13:36,Rainy,iOS,Yes,NA
RIDE100188,2023-07-01 01:35:00,USER8594,Pune,Bike,13.71,19.5,115.03,193.88,1,Completed,UPI,DR00909,7.8,1.0,No,01:35,Clear,iOS,Yes,NA
RIDE100189,2023-05-20 12:16:00,USER7944,Bangalore,Sedan,6.8,16.6,34.85,46.7,3,Completed,Wallet,DR00023,6.3,1.5,No,12:16,Rainy,Android,Yes,NA
RIDE100190,2023-05-19 12:08:00,USER9501,Chennai,Auto,3.23,58.6,36.16,42.0,4,Completed,Wallet,DR00717,3.9,1.0,No,12:08,Clear,Web,Yes,NA
RIDE100191,2023-11-23 16:05:00,USER5261,Delhi,Auto,22.53,30.6,102.98,218.99,4,Completed,UPI,DR00175,2.3,1.0,Yes,16:05,Clear,Android,Yes,NA
RIDE100192,2023-04-13 01:51:00,USER3663,Chennai,Auto,22.61,6.6,107.05,228.07,5,Completed,UPI,DR00055,6.5,1.2,Yes,01:51,Clear,iOS,Yes,NA
RIDE100193,2023-11-04 04:54:00,USER7247,Bangalore,Sedan,16.19,80.5,109.83,198.74,2,Completed,Wallet,DR00586,8.9,1.2,No,04:54,Clear,iOS,Yes,NA
RIDE100194,2023-05-14 14:41:00,USER8656,Pune,Sedan,9.14,24.3,74.63,108.74,1,Completed,UPI,DR00273,6.6,2.0,No,14:41,Clear,iOS,Yes,NA
RIDE100195,2023-07-22 19:55:00,USER4903,Bangalore,Bike,9.38,84.0,126.71,186.14,2,Completed,Cash,DR00190,8.2,1.2,Yes,19:55,Clear,iOS,Yes,NA
RIDE100196,2023-12-03 21:00:00,USER3160,Pune,Bike,18.42,66.0,94.03,180.63,4,Completed,Wallet,DR00374,5.5,1.0,Yes,21:00,Clear,Web,No,NA
RIDE100197,2023-07-01 21:41:00,USER1248,Mumbai,Bike,22.53,69.8,42.66,90.72,5,Completed,Wallet,DR00976,7.3,1.0,Yes,21:41,Clear,iOS,Yes,NA
RIDE100198,2023-02-24 21:26:00,USER5598,Mumbai,Auto,22.29,22.1,125.65,265.69,1,Completed,Cash,DR00804,9.0,1.0,No,21:26,Foggy,Web,Yes,NA
RIDE100199,2023-11-19 16:16:00,USER5495,Delhi,SUV,19.72,24.9,144.37,286.72,4,Completed,Cash,DR00556,7.8,1.0,Yes,16:16,Cloudy,Web,No,NA
RIDE100200,2023-03-13 07:04:00,USER2401,Pune,Auto,16.41,49.3,37.2,67.72,1,Completed,Wallet,DR00280,9.1,1.2,No,07:04,Rainy,Android,No,NA
RIDE100201,2023-02-06 20:05:00,USER5094,Bangalore,Auto,3.02,19.6,76.96,88.58,3,Completed,UPI,DR00823,4.6,1.2,No,20:05,Clear,Web,Yes,NA
RIDE100202,2023-01-11 17:54:00,USER9893,Delhi,SUV,4.88,31.0,88.5,110.09,3,Completed,Card,DR00524,9.1,1.5,Yes,17:54,Clear,Android,Yes,NA
RIDE100203,2023-03-09 21:53:00,USER5846,Delhi,Bike,22.57,32.3,47.58,101.27,1,Cancelled,Cash,DR00466,6.4,1.2,Yes,21:53,Clear,Android,Yes,User
RIDE100204,2023-06-22 03:01:00,USER6530,Mumbai,Auto,15.55,18.6,134.13,238.42,2,Completed,Cash,DR00145,8.8,1.2,No,03:01,Clear,Web,No,NA
RIDE100205,2023-05-02 02:29:00,USER7465,Mumbai,Bike,1.22,22.4,64.1,68.01,4,Cancelled,Wallet,DR00022,0.9,1.0,No,02:29,Clear,Android,No,System
RIDE100206,2023-10-23 22:36:00,USER1632,Delhi,SUV,3.44,72.0,123.96,145.28,1,Completed,UPI,DR00347,6.7,1.0,No,22:36,Clear,Web,Yes,NA
RIDE100207,2023-12-20 15:11:00,USER5493,Delhi,SUV,16.92,19.2,110.52,204.02,2,Completed,Cash,DR00510,8.6,1.5,Yes,15:11,Clear,Web,Yes,NA
RIDE100208,2023-12-17 12:20:00,USER6926,Mumbai,Sedan,1.12,7.4,101.77,107.47,3,Completed,Wallet,DR00912,2.2,2.0,Yes,12:20,Clear,iOS,Yes,NA
RIDE100209,2023-06-05 15:30:00,USER5403,Delhi,SUV,4.86,58.5,53.06,65.95,1,Completed,Card,DR00177,6.8,1.0,No,15:30,Rainy,Web,Yes,NA
RIDE100210,2023-10-20 00:41:00,USER5104,Bangalore,SUV,14.17,88.0,56.48,96.5,5,Completed,Wallet,DR00300,8.3,1.5,Yes,00:41,Clear,iOS,Yes,NA
RIDE100211,2023-02-12 16:43:00,USER1202,Hyderabad,Bike,17.61,33.2,35.68,67.1,4,Completed,UPI,DR00493,3.2,1.2,Yes,16:43,Clear,Android,No,NA
RIDE100212,2023-04-30 21:14:00,USER3036,Pune,Bike,16.65,15.1,58.89,107.92,2,Completed,Card,DR00927,4.3,2.0,No,21:14,Rainy,Android,No,NA
RIDE100213,2023-10-03 23:02:00,USER6028,Bangalore,SUV,6.38,53.5,71.45,94.24,1,Completed,Card,DR00022,5.9,1.0,Yes,23:02,Rainy,Web,Yes,NA
RIDE100214,2023-01-02 13:40:00,USER6259,Delhi,SUV,18.09,82.0,129.98,247.55,2,Completed,Wallet,DR00566,5.4,1.2,Yes,13:40,Clear,Web,Yes,NA
RIDE100215,2023-10-12 07:06:00,USER5333,Mumbai,SUV,6.69,71.6,73.97,98.71,2,Completed,Wallet,DR00133,0.9,1.0,No,07:06,Clear,Android,Yes,NA
RIDE100216,2023-07-13 02:45:00,USER3929,Delhi,Bike,8.81,57.9,120.55,173.65,1,Completed,Cash,DR00984,1.4,1.2,No,02:45,Clear,Android,Yes,NA
RIDE100217,2023-11-28 07:50:00,USER8271,Delhi,Auto,18.92,31.8,82.73,160.99,4,Completed,Card,DR00500,1.5,1.0,No,07:50,Clear,Android,No,NA
RIDE100218,2023-07-27 17:05:00,USER8581,Chennai,SUV,16.59,51.1,124.18,227.19,4,Completed,Card,DR00395,3.0,1.0,Yes,17:05,Clear,Android,Yes,NA
RIDE100219,2023-11-05 00:35:00,USER1282,Mumbai,SUV,21.38,12.8,147.15,304.45,4,Completed,Card,DR00707,2.8,1.2,No,00:35,Clear,Web,Yes,NA
RIDE100220,2023-12-21 09:11:00,USER8207,Bangalore,Auto,16.78,62.7,58.78,108.1,4,Completed,Wallet,DR00779,7.6,1.0,Yes,09:11,Clear,iOS,Yes,NA
RIDE100221,2023-04-23 17:16:00,USER1145,Delhi,Sedan,14.64,66.6,133.48,231.19,4,Completed,Wallet,DR00549,5.9,1.2,Yes,17:16,Clear,Web,Yes,NA
RIDE100222,2023-05-19 06:42:00,USER8642,Hyderabad,Bike,3.25,87.0,104.62,121.62,3,Completed,Cash,DR00436,7.8,1.2,No,06:42,Clear,Android,No,NA
RIDE100223,2023-08-05 01:20:00,USER1606,Hyderabad,SUV,9.83,27.1,128.08,191.03,3,Completed,Wallet,DR00130,1.2,1.5,No,01:20,Cloudy,Android,No,NA
RIDE100224,2023-06-08 12:35:00,USER6877,Hyderabad,SUV,7.36,6.6,108.19,148.0,1,Completed,UPI,DR00758,5.1,1.0,Yes,12:35,Clear,Android,No,NA
RIDE100225,2023-02-12 14:04:00,USER8867,Bangalore,SUV,6.86,51.4,80.87,108.61,3,Cancelled,Wallet,DR00091,3.6,1.0,Yes,14:04,Clear,iOS,Yes,User
RIDE100226,2023-02-14 09:18:00,USER4569,Chennai,Bike,24.35,65.1,57.37,127.22,2,Completed,Card,DR00774,8.6,1.0,Yes,09:18,Rainy,iOS,No,NA
RIDE100227,2023-08-17 08:38:00,USER7694,Mumbai,SUV,10.43,72.2,38.4,58.43,2,Completed,Card,DR00912,7.2,1.0,No,08:38,Rainy,Web,Yes,NA
RIDE100228,2023-02-11 15:02:00,USER1959,Mumbai,Auto,22.41,21.5,94.26,199.88,3,Completed,Card,DR00315,8.8,1.2,No,15:02,Clear,Android,No,NA
RIDE100229,2023-02-06 12:18:00,USER2303,Hyderabad,Bike,16.15,27.2,148.84,269.03,2,Completed,UPI,DR00058,0.9,1.0,Yes,12:18,Rainy,Web,No,NA
RIDE100230,2023-12-14 04:28:00,USER5529,Pune,SUV,20.08,48.6,118.57,237.61,1,Completed,Wallet,DR00252,7.3,1.0,Yes,04:28,Clear,iOS,No,NA
RIDE100231,2023-04-25 15:20:00,USER6145,Pune,Auto,13.06,33.1,69.28,114.52,4,Completed,Cash,DR00753,5.6,1.0,Yes,15:20,Clear,Android,No,NA
RIDE100232,2023-02-11 10:02:00,USER2049,Delhi,Bike,14.85,78.1,129.26,225.24,5,Completed,Cash,DR00725,8.3,1.0,No,10:02,Clear,Web,No,NA
RIDE100233,2023-02-28 08:02:00,USER8216,Pune,Sedan,12.82,45.3,122.28,200.66,3,Completed,UPI,DR00856,5.3,2.0,Yes,08:02,Clear,Web,Yes,NA
RIDE100234,2023-05-16 07:31:00,USER3945,Chennai,SUV,5.69,73.0,63.8,81.95,2,Completed,Wallet,DR00854,5.6,2.0,Yes,07:31,Foggy,Web,Yes,NA
RIDE100235,2023-02-19 21:29:00,USER5227,Bangalore,Bike,18.34,54.4,31.72,60.81,3,Completed,Cash,DR00761,1.0,1.2,Yes,21:29,Clear,iOS,No,NA
RIDE100236,2023-02-19 11:42:00,USER5524,Delhi,Sedan,7.74,70.7,44.18,61.28,2,Completed,Cash,DR00564,6.9,1.0,Yes,11:42,Rainy,Android,No,NA
RIDE100237,2023-06-21 06:29:00,USER5252,Hyderabad,Bike,1.58,33.3,135.28,145.97,2,Completed,Cash,DR00656,3.1,1.5,Yes,06:29,Rainy,Android,Yes,NA
RIDE100238,2023-10-22 00:29:00,USER9108,Delhi,SUV,16.49,75.7,130.39,237.9,5,Completed,Wallet,DR00060,0.7,1.5,No,00:29,Clear,Android,No,NA
RIDE100239,2023-03-29 07:10:00,USER3084,Pune,Auto,5.25,28.3,65.43,82.61,4,Completed,Cash,DR00811,1.1,1.5,No,07:10,Clear,Web,No,NA
RIDE100240,2023-06-29 06:55:00,USER4726,Hyderabad,Bike,23.57,51.4,64.22,139.9,1,Completed,UPI,DR00640,9.6,1.2,No,06:55,Clear,Web,Yes,NA
RIDE100241,2023-01-29 22:32:00,USER3858,Hyderabad,Auto,23.89,23.2,125.14,274.62,4,Completed,Card,DR00076,3.8,1.0,Yes,22:32,Clear,iOS,No,NA
RIDE100242,2023-03-01 16:45:00,USER3406,Mumbai,Auto,22.96,45.4,142.53,306.15,5,Completed,Wallet,DR00684,8.7,1.0,Yes,16:45,Clear,Web,No,NA
RIDE100243,2023-11-02 06:29:00,USER1812,Mumbai,SUV,9.88,32.0,123.5,184.51,1,Completed,Card,DR00487,9.6,1.5,No,06:29,Clear,Android,Yes,NA
RIDE100244,2023-08-19 08:57:00,USER4812,Bangalore,Sedan,1.37,27.7,102.67,109.7,3,Completed,Card,DR00446,9.5,1.5,No,08:57,Rainy,Web,No,NA
RIDE100245,2023-07-09 21:12:00,USER2875,Delhi,Sedan,23.28,87.2,59.12,127.94,5,Completed,Wallet,DR00193,8.9,1.0,Yes,21:12,Clear,Android,No,NA
RIDE100246,2023-05-29 17:41:00,USER1630,Delhi,SUV,11.28,18.6,93.09,145.59,1,Completed,Wallet,DR00757,9.0,1.0,No,17:41,Clear,Android,No,NA
RIDE100247,2023-08-17 18:45:00,USER4018,Pune,Sedan,24.2,71.9,58.02,128.22,2,Completed,UPI,DR00343,3.2,1.2,Yes,18:45,Clear,Android,Yes,NA
RIDE100248,2023-06-23 19:20:00,USER9302,Pune,SUV,24.13,88.7,126.96,280.14,5,Completed,Wallet,DR00851,1.9,1.5,Yes,19:20,Cloudy,iOS,Yes,NA
RIDE100249,2023-07-13 09:57:00,USER8214,Bangalore,SUV,21.47,6.7,76.44,158.5,1,Completed,Cash,DR00377,6.6,1.2,Yes,09:57,Clear,iOS,Yes,NA
RIDE100250,2023-10-16 04:51:00,USER6199,Hyderabad,Sedan,8.07,64.4,130.04,182.51,3,Completed,Cash,DR00348,5.1,1.2,No,04:51,Clear,Web,Yes,NA
RIDE100251,2023-04-06 07:15:00,USER1687,Pune,Bike,10.24,26.5,75.79,114.59,4,Completed,Cash,DR00516,1.4,1.0,Yes,07:15,Clear,Web,No,NA
RIDE100252,2023-08-07 10:49:00,USER4734,Chennai,Bike,21.43,8.4,128.9,267.02,2,Completed,Card,DR00869,6.9,1.0,Yes,10:49,Rainy,Android,Yes,NA
RIDE100253,2023-11-29 22:34:00,USER1996,Mumbai,SUV,8.61,39.2,70.0,100.14,2,Completed,Card,DR00963,5.8,1.2,Yes,22:34,Clear,Android,Yes,NA
RIDE100254,2023-08-19 05:35:00,USER5244,Hyderabad,Bike,5.07,84.5,82.82,103.81,1,Completed,Wallet,DR00604,8.7,1.5,Yes,05:35,Clear,Web,Yes,NA
RIDE100255,2023-02-22 19:46:00,USER5217,Chennai,Sedan,14.36,6.0,103.86,178.43,2,Completed,Card,DR00267,6.3,1.0,No,19:46,Clear,Web,No,NA
RIDE100256,2023-01-07 18:47:00,USER1264,Bangalore,Auto,23.47,55.0,38.43,83.53,4,Completed,UPI,DR00502,6.0,1.0,Yes,18:47,Clear,Web,No,NA
RIDE100257,2023-11-30 17:07:00,USER6789,Hyderabad,Bike,17.7,47.6,143.78,271.03,4,Completed,Wallet,DR00600,4.7,1.2,No,17:07,Rainy,Android,Yes,NA
RIDE100258,2023-03-14 19:17:00,USER9854,Delhi,SUV,14.68,79.2,98.83,171.37,5,Completed,Card,DR00431,4.9,1.0,Yes,19:17,Clear,iOS,Yes,NA
RIDE100259,2023-02-23 08:19:00,USER1732,Mumbai,Sedan,3.33,12.1,90.94,106.08,5,Completed,Cash,DR00920,9.6,1.2,No,08:19,Foggy,iOS,Yes,NA
RIDE100260,2023-06-05 05:08:00,USER4845,Mumbai,Bike,15.76,62.9,130.73,233.75,4,Completed,Card,DR00484,1.8,1.2,No,05:08,Rainy,Android,Yes,NA
RIDE100261,2023-07-13 02:42:00,USER6729,Hyderabad,SUV,24.76,62.8,133.89,299.65,3,Completed,Wallet,DR00294,4.7,1.2,Yes,02:42,Clear,Android,Yes,NA
RIDE100262,2023-04-07 10:50:00,USER2788,Mumbai,Bike,4.36,61.9,92.67,112.87,3,Completed,Card,DR00784,6.7,1.5,Yes,10:50,Clear,iOS,Yes,NA
RIDE100263,2023-09-12 03:22:00,USER2269,Chennai,Auto,13.44,85.1,141.27,236.2,3,Completed,UPI,DR00114,4.6,1.0,No,03:22,Clear,Web,No,NA
RIDE100264,2023-02-20 02:12:00,USER9305,Chennai,Sedan,22.06,75.0,37.77,79.43,3,Completed,Card,DR00301,3.2,1.2,Yes,02:12,Clear,Web,Yes,NA
RIDE100265,2023-06-27 21:10:00,USER8271,Mumbai,Auto,18.78,8.6,43.59,84.52,2,Completed,UPI,DR00331,3.2,1.0,Yes,21:10,Foggy,Android,Yes,NA
RIDE100266,2023-09-27 01:57:00,USER2854,Bangalore,Sedan,17.73,45.0,101.61,191.69,4,Completed,UPI,DR00994,2.7,1.5,No,01:57,Clear,Android,Yes,NA
RIDE100267,2023-07-27 12:30:00,USER9372,Pune,Bike,17.86,38.8,72.49,137.22,1,Completed,Cash,DR00512,3.8,1.5,No,12:30,Cloudy,Web,No,NA
RIDE100268,2023-04-25 20:49:00,USER2268,Bangalore,SUV,9.63,31.4,85.71,126.98,3,Completed,Cash,DR00108,8.8,1.0,Yes,20:49,Cloudy,Web,Yes,NA
RIDE100269,2023-11-16 01:49:00,USER4882,Delhi,Bike,8.05,43.4,69.37,97.29,1,Completed,Cash,DR00075,5.3,1.0,No,01:49,Foggy,Web,Yes,NA
RIDE100270,2023-08-09 06:52:00,USER4343,Bangalore,Bike,20.42,37.7,78.57,158.79,1,Completed,Wallet,DR00795,2.8,1.0,No,06:52,Clear,Android,No,NA
RIDE100271,2023-01-06 16:43:00,USER6337,Bangalore,Bike,20.44,41.7,128.72,260.27,4,Completed,Wallet,DR00150,4.2,1.2,Yes,16:43,Clear,Web,Yes,NA
RIDE100272,2023-08-07 00:01:00,USER7084,Chennai,Sedan,21.81,88.2,101.22,211.6,1,Completed,Cash,DR00811,1.5,1.0,Yes,00:01,Rainy,iOS,Yes,NA
RIDE100273,2023-03-17 10:18:00,USER7815,Hyderabad,Bike,22.92,12.5,149.68,321.21,3,Completed,Cash,DR00740,9.1,1.2,No,10:18,Foggy,Web,No,NA
RIDE100274,2023-04-08 18:54:00,USER2169,Bangalore,Auto,13.27,83.4,124.43,206.99,3,Completed,Cash,DR00769,4.4,1.2,Yes,18:54,Clear,Web,Yes,NA
RIDE100275,2023-07-12 13:52:00,USER7987,Mumbai,SUV,13.04,45.8,62.84,103.81,4,Completed,Card,DR00447,9.8,1.2,No,13:52,Clear,Web,Yes,NA
RIDE100276,2023-03-26 01:15:00,USER5638,Chennai,Auto,20.16,58.0,61.72,123.93,1,Completed,Card,DR00053,3.8,1.5,No,01:15,Clear,Android,Yes,NA
RIDE100277,2023-03-19 22:35:00,USER3344,Chennai,SUV,16.6,75.6,70.31,128.67,3,Completed,UPI,DR00993,8.4,1.0,No,22:35,Clear,Web,Yes,NA
RIDE100278,2023-04-24 04:38:00,USER1404,Bangalore,SUV,17.85,35.6,131.19,248.28,2,Completed,Cash,DR00701,2.9,1.5,Yes,04:38,Clear,Android,Yes,NA
RIDE100279,2023-07-18 07:37:00,USER6350,Delhi,Bike,20.1,41.6,33.27,66.71,5,Completed,UPI,DR00530,1.2,1.0,Yes,07:37,Clear,Web,Yes,NA
RIDE100280,2023-07-25 04:02:00,USER6902,Pune,SUV,22.36,39.8,57.62,122.04,3,Completed,UPI,DR00504,0.8,1.0,Yes,04:02,Clear,Web,Yes,NA
RIDE100281,2023-06-03 09:01:00,USER6488,Chennai,Sedan,9.11,36.9,138.59,201.72,1,Cancelled,UPI,DR00464,6.3,1.0,No,09:01,Clear,Web,No,System
RIDE100282,2023-09-07 16:16:00,USER7686,Pune,Auto,10.01,83.7,106.79,160.24,5,Cancelled,Cash,DR00802,3.5,1.2,No,16:16,Cloudy,Android,No,User
RIDE100283,2023-05-29 06:07:00,USER7139,Hyderabad,Bike,3.26,75.5,57.22,66.55,4,Completed,Wallet,DR00042,4.7,1.0,Yes,06:07,Cloudy,Android,Yes,NA
RIDE100284,2023-07-12 05:27:00,USER8711,Mumbai,Sedan,14.88,14.3,56.3,98.19,5,Completed,Wallet,DR00161,8.3,1.2,Yes,05:27,Clear,iOS,No,NA
RIDE100285,2023-12-22 17:42:00,USER5817,Hyderabad,Auto,1.86,14.2,133.51,145.93,4,Completed,UPI,DR00603,2.9,1.0,No,17:42,Clear,iOS,No,NA
RIDE100286,2023-07-02 20:39:00,USER1510,Chennai,Bike,12.17,41.4,137.25,220.77,3,Completed,Card,DR00543,3.4,1.5,No,20:39,Cloudy,iOS,No,NA
RIDE100287,2023-02-06 23:46:00,USER3626,Chennai,Auto,14.02,13.4,60.74,103.32,3,Completed,Cash,DR00807,8.5,1.2,No,23:46,Foggy,Web,No,NA
RIDE100288,2023-03-09 05:01:00,USER7034,Pune,SUV,7.88,57.6,80.46,112.16,1,Completed,Cash,DR00664,5.2,1.2,Yes,05:01,Clear,iOS,Yes,NA
RIDE100289,2023-11-05 10:31:00,USER1730,Mumbai,Auto,15.18,17.2,130.15,228.93,2,Completed,UPI,DR00646,8.4,1.5,No,10:31,Foggy,iOS,No,NA
